category	video_id	clip
People_Blogs	R_bFH0-rXYs	74
Entertainment	4_acimftbWU	294
Gaming	TftbdAqcDgg	27
Travel_Events	pBkWJUWBF1c	34
People_Blogs	2CZtFQwQy3g	162
Entertainment	RTJIqGrBs_M	0
Sports	iK0KNBM1Bdw	331
Education	4stqRE5zzoQ	105
People_Blogs	uPdwhDC0f8E	8
Comedy	FMjF67GKj34	2
Entertainment	A9BgM2Y9h3c	55
Education	S445xgf_hC0	10
Science_Technology	aIU1nWjn4cU	45
Travel_Events	zZ-47HvKLU4	52
Travel_Events	W0sTwUzjnFc	92
People_Blogs	4JNCZryZd0U	234
Travel_Events	dcJvsIkGQ50	56
Sports	xnz4S4gONT4	28
Travel_Events	7r4232rrX_U	141
Film_Animation	6v8PGnGbAvs	56
People_Blogs	k2kbN_Khg-0	49
Pets_Animals	M-gT5HGdXaM	36
Autos_Vehicles	Y-HOKWcHRf4	128
Autos_Vehicles	f678BYOGfr8	89
People_Blogs	9x44YwgLvwk	1
Travel_Events	14Mr1KU5ItY	71
People_Blogs	gWMZps04HDU	14
Sports	gU6XMROxoSw	93
Entertainment	f9ZVtWWDD8Q	17
People_Blogs	n0B8vj-Sz5o	2
People_Blogs	BuQ0icXN_Xg	133
Travel_Events	cNO7IVr2RBw	36
Autos_Vehicles	vhnUDCZUa28	52
Travel_Events	vI9RYkJCZJg	17
People_Blogs	zQ2ue9dhiiQ	38
Autos_Vehicles	FAC6hbA09XE	64
Gaming	iRhO1d3gcmY	7
Entertainment	78XVsGgk8n8	23
Gaming	1UQn9cuOc0Q	7
Sports	B-vgkgu8gS8	50
Gaming	bDSQ8mSl0tg	81
Entertainment	UoGLa7DNSIw	3
Travel_Events	_KpMXoIKvp8	10
Sports	xRMxq0gD5TY	137
Science_Technology	pPYzgoHrSIY	5
Travel_Events	frevvv_hWjQ	69
People_Blogs	4hpvU1i9uL8	41
Entertainment	nSm7fYqjBg0	34
Science_Technology	jHBC2D720qI	80
Travel_Events	HYpi5vIAr30	38
Autos_Vehicles	gtYUp0U9WIc	9
Travel_Events	77hJtIrMJ7g	104
Travel_Events	RDYMD_IZVbo	372
Education	ifqh1iLtQ5o	1
Entertainment	6aE1ti16AE8	37
Travel_Events	NNYtJZpIQOE	56
Travel_Events	fKye8A5Bm18	11
Travel_Events	LmhU0omFIN8	52
Travel_Events	k4JJ_jJI1Fo	15
Entertainment	3yHikEThQi4	26
Science_Technology	6S4ptWxe7H4	46
Film_Animation	m5o75rgdE50	28
Science_Technology	5jq9b4FrWCg	7
Travel_Events	G8C0CqL80xU	6
Travel_Events	npvIWhJyt_s	35
Entertainment	6nqMEyp8MOA	52
People_Blogs	Nv9srXm2_C8	18
People_Blogs	eOv4OSMXXzw	2
Entertainment	0YHcaL3-wzQ	15
Film_Animation	dOzCLbhkGGM	35
Travel_Events	g-mxDh2beb0	102
Travel_Events	tFDyruw3XVs	29
Comedy	detC23q7sFA	0
People_Blogs	7pcv1FnIJMU	201
Entertainment	xphMswYT9Kk	1
Travel_Events	TmkWxUS020I	130
Travel_Events	UnXF7inDZM0	58
People_Blogs	oRLGQdqXhi4	56
Entertainment	_EY3T-CD2RQ	21
Travel_Events	6ZwLfvpnEwY	226
Education	CABTo6IPdCo	8
Sports	cXqRA7xstDo	18
Autos_Vehicles	Rp-W3caZK6s	319
Sports	Gy-83sUDkPQ	9
Sports	uBtT4hjv03A	114
Entertainment	-arlnClI8Hs	55
People_Blogs	E7AqtUMDOjI	27
Entertainment	BN-DedbEKvM	21
Entertainment	INFEUc6qnLQ	1
Gaming	kfQSAFCl-40	41
Entertainment	_M3aVgDZXZw	25
People_Blogs	j7VLX8KoVAA	21
Travel_Events	PRXGQsbagU0	40
Gaming	5wwipWSWne0	64
Entertainment	Hs0ZXEy3jpA	39
Entertainment	kXpdKQ0rF_U	29
Entertainment	rzDAJ-VoWgo	11
People_Blogs	Z_q6d2UjCyw	96
People_Blogs	5JP9MRskBD4	8
Gaming	W0SYtrl3cnc	37
Pets_Animals	PusRw0HDfL0	12
Entertainment	imVlmb2IaGc	14
Entertainment	68iCNhVWyDo	11
People_Blogs	nbqkgKaoO9k	17
Entertainment	cysHLL3e6ww	4
Education	hlnMJtTpSCc	253
Science_Technology	2wobOx5mLNs	1
Entertainment	MDdTaTLk4cI	56
Howto_Style	OaBfWnXil3M	24
Science_Technology	CXsu8TNSIbs	86
Travel_Events	62wPTf-5bAs	3
Travel_Events	ghN3eeVZM80	271
People_Blogs	AprobITVYL0	91
Travel_Events	KF7ICIvY8qk	66
Travel_Events	hYV8GiZA6i0	6
Entertainment	5_gSg0k-XJU	76
Travel_Events	P0WW1kADeRM	17
Nonprofits_Activism	VKMrBkjB92s	38
People_Blogs	IgErMjmpeKc	14
Science_Technology	OODWUd4ppVM	31
Entertainment	RKrCkbyVx0w	52
Howto_Style	rFdz0QNz_Jc	86
Travel_Events	mr-guPrWw4E	475
Sports	qiKqCWNelB0	9
Science_Technology	dNJh312_yS4	53
Gaming	pFN9vB36g4A	8
Travel_Events	rBT2UgyOqfs	172
Sports	22Z-5_h-iRk	148
Travel_Events	Yt_SsybhTXc	72
Travel_Events	5uuftbRRqFs	36
Entertainment	U9BCBjI8gA4	12
Entertainment	7dbI79A1c2c	10
People_Blogs	JeCQTyW8xFg	30
Entertainment	x4n6OBrjDyE	15
Film_Animation	F2F7iXY7FVI	32
People_Blogs	nFGRQXRVPSw	16
Autos_Vehicles	IlOOAdT9SdA	27
Travel_Events	EzVRdjv3FW0	20
Entertainment	q0uO-_HkeBs	98
Entertainment	PYNbi7-d2iY	105
Gaming	ydyRe_Ju6CY	0
People_Blogs	E4S5TcY82bE	29
Science_Technology	Qxt7dH1SQS4	12
Howto_Style	dU7VEVp-DiE	3
People_Blogs	fTPihp9Qxdg	21
Travel_Events	Xp3G3fQuC7s	54
Travel_Events	OQQ46JZ2b1o	132
Entertainment	YkC2abRcwlg	53
Comedy	OCISyZa22qY	13
Travel_Events	T0DNBJT6_dk	283
Comedy	kkzv64-nLmU	138
People_Blogs	GLmeBAkDV08	62
Entertainment	JMmmxhWUzmE	33
People_Blogs	Xp2wbirNY_M	24
Entertainment	UXwyXsTYic8	61
People_Blogs	M7uziig9jck	0
Entertainment	WeBY4pUppmo	11
Comedy	tsOlYQ9Jn9I	20
Autos_Vehicles	96H-KfJT8ZA	2
Sports	Kzbjr3QDxi8	72
Film_Animation	Rry0tPnqMnQ	172
People_Blogs	wWbDOGwStk4	10
Science_Technology	LMLCuk5v_Dw	3
Travel_Events	jCSXtoB1ag4	1
Entertainment	O2OlDyNE9LM	24
Sports	Sp1Sdgfq3wQ	47
People_Blogs	_eRmngyChB0	3
Science_Technology	8KVxQsyQnsU	77
Science_Technology	adZ05S6mXsU	47
Entertainment	OtSIQRRkICo	157
Entertainment	4_acimftbWU	107
Travel_Events	T-Yo0SvTgDc	247
Film_Animation	MhBufzqQmzk	143
Autos_Vehicles	TwYWpwNTL6Y	73
Science_Technology	ZgR_kg52owI	87
Sports	WdwI3DwYYBo	144
Sports	iK0KNBM1Bdw	144
Travel_Events	xtkaliIPJwQ	155
Entertainment	cd6tepIKP9A	64
Travel_Events	W5PS7-4_5RE	131
People_Blogs	PKVl5iTX2T8	0
Autos_Vehicles	D_5R8HlxOKg	3
Entertainment	97Jsj4Jspso	2
Gaming	v6sLqFLeIAI	95
Travel_Events	MmZ2NRiiRlw	155
People_Blogs	xQgQdYrwkBg	14
Entertainment	Va1T6pek7-Q	24
Travel_Events	Xb-xZj-EVO0	57
Travel_Events	M8x0nrk33O0	33
Entertainment	wNKHQsQATls	43
Travel_Events	f5rGlD6uK2E	1
Howto_Style	U-O7DX5cqJY	42
People_Blogs	GlgscCaeMSE	20
Sports	82lWoDQnpFk	28
Entertainment	qJGkdajrbPw	25
Sports	HW1lefCP4bc	102
News_Politics	Oj0NQMhw818	161
Gaming	wX7GQT_ZQdA	19
Science_Technology	YvlWVDvmjD0	39
News_Politics	vP95O-53OCg	61
Entertainment	AhoFkfdDzI4	50
Entertainment	j-7iKhnEx3E	75
Film_Animation	qtwrzi1DNgU	177
People_Blogs	MVuXDhC4sng	6
Autos_Vehicles	ia3nySleR6g	190
Comedy	lcKwxiv551o	34
People_Blogs	6ur1U1dXl7M	122
Science_Technology	D4Sqy_0nzmo	123
Travel_Events	y6FSgSBcNWU	37
Autos_Vehicles	M3fI5Pkh2b8	254
People_Blogs	PGKyfga6C7I	4
Entertainment	TMzouTzim0o	0
People_Blogs	6bNSLjTRDcU	19
Gaming	IE70VZe6BOs	76
Gaming	z4k1Xse_XgY	128
Travel_Events	KtxEmezsxaU	29
Entertainment	EaRE_kUk0lA	1
Sports	Hr2k5mGuiA8	16
Travel_Events	k5WfWHOUEV0	146
People_Blogs	mb6LCT9Ewfw	154
Gaming	NyrmI8HP9g0	45
Travel_Events	PCVpbNQFLLI	149
People_Blogs	-BXZZEF2Gw0	161
Autos_Vehicles	dfzCFVj-Tyo	170
Travel_Events	j9-TEbfgw8Y	6
Travel_Events	aj1YtFFuWmc	99
Autos_Vehicles	DhE9J_XbeK4	12
Science_Technology	8kkRIczaats	9
Howto_Style	N3YNh3HP9yg	29
Entertainment	JcUGCvFISOA	104
Autos_Vehicles	HK02q6kWhAk	105
Science_Technology	sBX3x7WUlWU	44
Comedy	E8NBmRJomE8	229
Entertainment	LK3E4b5ArN4	60
People_Blogs	Ynmp8jFNHkQ	195
People_Blogs	Ro9aEIN3YRA	319
People_Blogs	KPSfOWp9jjU	7
Education	pZWErCheYWk	68
People_Blogs	X69Ot2VRCFI	2
Entertainment	_eIilEQI-c0	60
Gaming	hvdj5cEotjo	36
Film_Animation	bx5l82t7BhY	20
People_Blogs	GSATe_Jtuz8	27
Autos_Vehicles	UfNwE0gBZ3s	106
Nonprofits_Activism	H3DQfUbYUe8	42
Gaming	F3oiJgfIreM	6
Entertainment	jszqqtS-M-4	11
Travel_Events	rVu9gkLZH34	262
Entertainment	5xI0UHaon58	58
Education	vLJhh9oaIoQ	146
Nonprofits_Activism	k10XBoRNS_0	7
Film_Animation	rYoSSXXMxVI	16
Science_Technology	6oDLqmM2BPw	10
Film_Animation	G-XZhKqQAHU	18
Travel_Events	I7psY9QierE	27
Science_Technology	bntBm2GJqu8	10
Gaming	aiwpiIf-O3g	4
Travel_Events	yfMf4EH6F9I	1
Film_Animation	_Ar0UkmID6s	17
People_Blogs	MIlRlMuIs48	14
News_Politics	yvT47oC25jw	10
Travel_Events	zGBVEFWT9Eg	128
People_Blogs	e7AYPnOcn2g	188
Howto_Style	WZvxZp4nEjE	5
Comedy	ldzxbaa31j4	25
People_Blogs	8BJEU_RgtzI	2
News_Politics	MFfAFHsJlBw	6
Education	vdM2Mk6a7cQ	12
Entertainment	5jS6bZeIKAY	129
Sports	EM-enAo7AVk	11
People_Blogs	jWdhovTutzc	90
News_Politics	ab4Z6K9wEzU	18
People_Blogs	J21x9gTwkiM	170
Autos_Vehicles	v802oDDldSE	2
Autos_Vehicles	jp2iR-85250	58
Education	v5QhHxh0n30	13
People_Blogs	4pIfW2XViB4	68
Travel_Events	lU66ucuq5ts	16
People_Blogs	GeOfbc1-U8I	19
Travel_Events	N3rc-0YZxsU	65
People_Blogs	9DoAuRjYe-Q	15
Sports	gGxjaVlNnqY	53
Travel_Events	WMLZM0WcQDY	38
Entertainment	OIkl7Mqk7Vw	13
Science_Technology	pj1i6WwdM1s	46
Gaming	kokvHsrUcJA	61
Entertainment	WT7MGpCq9jQ	86
Travel_Events	e4uJfwYB240	35
Travel_Events	ghN3eeVZM80	84
Education	3Agsqmlr4Zk	56
Travel_Events	fspxEtwdeeU	15
People_Blogs	UziirLQaGpc	7
Entertainment	LBeW7XWu7_o	60
Travel_Events	rRwjOrYiNZc	9
Travel_Events	Gu1D3BnIYZg	6
People_Blogs	2TYivQoa5nA	113
Travel_Events	Lg6YYMZzxVk	29
Entertainment	yDGdymqUiRA	0
Gaming	65H20geufPA	3
Film_Animation	krp8gpxURtY	12
Travel_Events	mr-guPrWw4E	288
Entertainment	98TFwUwGjsg	4
Gaming	mYtrCVQxXOM	8
Entertainment	eiMwma69bO4	51
People_Blogs	VEu2yM9QxOc	209
Travel_Events	qa_N20z8GCU	4
People_Blogs	1WY_VednyZg	6
People_Blogs	ITQPg612Y50	58
Film_Animation	WbUv3WMv3lg	37
Pets_Animals	xXbgLdulsXU	17
Travel_Events	7r4232rrX_U	222
Science_Technology	udy6jC56MEI	2
Film_Animation	JdB-Hc07JDo	3
Science_Technology	TFm77Ii2uxo	39
News_Politics	6xMZDyAfjY8	56
People_Blogs	qeepqn1ueZc	4
Entertainment	OMBKaGcUnxo	75
Sports	JfVhKwAi4q4	2
Science_Technology	ipA3DetwOdI	21
Science_Technology	XCNc6yIEBtM	112
People_Blogs	2kld7m43Vic	64
Autos_Vehicles	NNiZHqWn6V4	38
Travel_Events	bQObmjDp-LE	87
Howto_Style	PhaBaa20Ork	36
Travel_Events	IcOsY2t6RO4	76
Travel_Events	8AN_mBUZ3CA	62
Entertainment	pQLM0igKVTE	11
Entertainment	sR91R4BHGs8	44
People_Blogs	XFcvcFrWGsE	14
People_Blogs	YAWy4LjS4Fc	74
Gaming	FTc2btZBaSc	58
People_Blogs	m2ijFFBiiTw	23
Gaming	JOD6FSTotfI	21
Gaming	JipE_7cWnBs	542
Pets_Animals	emneXTXn1Nc	63
Travel_Events	G2vGCNuaAbY	39
Entertainment	YQnjBNpPL_E	7
Travel_Events	T0DNBJT6_dk	96
People_Blogs	oVDGwZvIViU	221
People_Blogs	ecO7UliX0ng	171
Gaming	fmTpvQmxEVo	1
Entertainment	Cs-wPo4fPLg	35
Travel_Events	2hReSp4uY04	30
Pets_Animals	tzGtL-3dnJo	33
People_Blogs	0bSG0kSJZLM	25
Travel_Events	kJmwqwVajLg	82
Gaming	EzVMvfZca60	34
Pets_Animals	kkFmATUhExQ	39
Travel_Events	HDJqxj2Ka_E	13
Sports	r14HFYNCtNM	3
Autos_Vehicles	ao_P2G-QaYo	34
Gaming	zXZKJJNCrAg	42
Gaming	Pxw9Rk294x4	20
Autos_Vehicles	q7gygumHoos	1
Entertainment	uYD7YCLoKLM	43
People_Blogs	JCnFU3Nd7eE	0
Entertainment	PLXz9CBRjws	16
Film_Animation	a54H2V06dqw	20
Film_Animation	zanPG1lQJn0	26
Travel_Events	yVA3mcBmeB4	39
Travel_Events	D4PIZVrqRIk	23
Gaming	0OmKNu-tdBQ	149
Travel_Events	vARtFCBi0MI	8
Entertainment	_X0oAFdl4A4	13
Travel_Events	YLhTjCV1V04	70
Sports	hVnB4kSaZDY	2
Film_Animation	hne-7JKc4EY	16
Education	zqE4uraMUmY	72
Entertainment	faw3P4wpX-0	118
Entertainment	0OlkgGsgFYY	4
Entertainment	E7nFNKWUwP8	23
Travel_Events	m_84K6NiXkQ	36
Travel_Events	MBFKmZXVtsI	61
Film_Animation	bFiMFm3a9V0	8
Education	2Sd0fSoWfgE	22
News_Politics	A4iD97NFSGw	13
People_Blogs	R_bFH0-rXYs	50
Autos_Vehicles	758UPgtg3kE	14
Sports	IJaoReObMeM	13
Travel_Events	Gg3Pi1wg56g	33
Travel_Events	-99rFlYi_Lw	52
People_Blogs	KfV9rTMu_lU	32
Autos_Vehicles	KstqPhK6GVc	27
Gaming	juUlACtWzBo	18
Travel_Events	h4weFy2l1VA	84
Travel_Events	whOB0AEyyqs	8
Entertainment	xFIcAwT7OIc	17
Travel_Events	mKBaGZu5h8o	26
Gaming	RJxVbR9ePb4	18
Entertainment	H768wPYaX1o	13
Entertainment	f7wTolIlK_s	13
Travel_Events	zZ-47HvKLU4	28
Entertainment	iLJ34PY_3vg	84
Entertainment	s4Jgwpr29YI	60
People_Blogs	Lj1mPr7kiRY	19
People_Blogs	LwpePgE9Ra4	6
People_Blogs	qdH_VTfHCsI	48
Gaming	x_rN5YUXZi8	9
People_Blogs	8VyEXVrtrmE	1
People_Blogs	QNyNgEioBv4	6
Autos_Vehicles	ia3nySleR6g	3
Travel_Events	BJlbCGO4Ew0	120
Pets_Animals	M-gT5HGdXaM	12
Education	v5QhHxh0n30	281
People_Blogs	kzTQ8qJHqes	129
People_Blogs	LGbV_dF-H3Q	3
Autos_Vehicles	M3fI5Pkh2b8	67
Entertainment	xyNPc-aOels	117
Autos_Vehicles	LsV8uFhSJjg	30
People_Blogs	tmAaxU2cAVY	64
People_Blogs	Hg1MNNgyS6k	18
Sports	VRfv3xqqlCY	0
Comedy	K-gnbxUfWsc	8
Travel_Events	pAzy0EUxGt0	3
People_Blogs	FNhYKxnTFpY	121
Comedy	Rp6VM_hlkUk	116
People_Blogs	S5Ie6Q0xmC0	59
People_Blogs	Ynmp8jFNHkQ	8
People_Blogs	Ro9aEIN3YRA	132
Gaming	AmvTmJRKVhU	10
Howto_Style	e7xm7TIOzn8	27
Travel_Events	HYpi5vIAr30	14
Autos_Vehicles	SibbEi9dMcY	67
Travel_Events	LeAYcue1s8c	98
Autos_Vehicles	1Y_YPgkWQIo	20
People_Blogs	tgqlcKggV0g	68
News_Politics	tsctcrFUImM	29
Entertainment	uXEYsQxZ7XU	9
Travel_Events	h0YTIfqiD5A	39
Entertainment	GueyXPiAcGA	202
Education	KHXPWOugEKo	16
Travel_Events	rVu9gkLZH34	75
Gaming	vApq66dlurI	10
Travel_Events	npvIWhJyt_s	11
Entertainment	6nqMEyp8MOA	28
People_Blogs	0aXGFe1ZB3A	73
Travel_Events	CDfsFuDuHds	3
People_Blogs	owbSoI9gmw8	27
Science_Technology	2XLPBKxn6Bo	264
Travel_Events	frQclXPfhLk	63
Travel_Events	8nkl59ggIAY	32
Travel_Events	qMsYbOl9LeE	39
Travel_Events	T0DNBJT6_dk	364
Travel_Events	QOWWDnPJhBU	43
People_Blogs	pAAKv2s7gN0	5
People_Blogs	e7AYPnOcn2g	1
Entertainment	94oqoSMlYo8	38
Entertainment	eVHvifciSSI	36
People_Blogs	6guh4hnfVYY	26
Travel_Events	iSySJzYIu4k	58
People_Blogs	q0OeFwJmfJw	69
Travel_Events	_kdVbteuA-k	247
People_Blogs	jV9w9fNp5T4	7
Travel_Events	FLWuq8zmClw	44
Travel_Events	S6x8b4-yr7M	5
People_Blogs	Qpgxwh2JqG0	53
Gaming	y-RlwxYgkCU	35
Gaming	4_L2xYgYokQ	0
Travel_Events	Ag3XlFZPlDA	9
Sports	gv34Pv_Gbq8	23
Entertainment	wl7vmAS-utA	0
Entertainment	Hs0ZXEy3jpA	15
Travel_Events	jCSXtoB1ag4	82
Film_Animation	NIr-jVmXU1w	1
Pets_Animals	JWU6UNmS1NM	35
Entertainment	dGe9nMRy7pA	39
Travel_Events	j0arrqnFIlc	56
People_Blogs	2CZtFQwQy3g	56
Autos_Vehicles	2Gptea9ikog	39
Entertainment	dGAtGMROiRU	18
People_Blogs	II9wxU_jaSI	11
People_Blogs	XXw5Mma8ezM	20
People_Blogs	amcaEqWf880	59
Sports	Gv_LTdxyjSY	0
Autos_Vehicles	hjje3F0bavA	48
Travel_Events	e4uJfwYB240	198
Education	qQgLOzVkNVU	23
People_Blogs	GNpXv5umzZk	56
Entertainment	Lj9z0AHr6ig	223
Gaming	PyC-oEbDNgE	145
Sports	bcPgLLrIEKc	27
Autos_Vehicles	Y-HOKWcHRf4	22
Travel_Events	IpJeHg7WdRc	91
Science_Technology	sHaMUw1r1xw	19
Sports	m5Lb7JT1-AY	99
Entertainment	Wy4kQUdqDKM	176
Entertainment	BxUI9Tbq01s	23
Travel_Events	y1bom21meVI	23
Travel_Events	rWzKtYqQcQE	15
Science_Technology	M_5_XzSOu2M	24
People_Blogs	7aMNjN7r1DU	71
Autos_Vehicles	-C9hydVxf5E	53
Autos_Vehicles	nCzO1Gq0BVE	51
Autos_Vehicles	SlF80P1U6fs	5
Sports	7rSuIzeSUNI	12
News_Politics	CUl1aIyDvv0	22
People_Blogs	4AS1cOAm6gI	21
Science_Technology	zWvC2MCo0GE	18
People_Blogs	BSII1PiP6ts	9
People_Blogs	oVDGwZvIViU	34
Sports	belIp93g9ac	4
Entertainment	rTL8-Obs3PE	49
Science_Technology	s_lVR3ASMgQ	3
Travel_Events	xkDTPvSADxs	60
Science_Technology	n5BHCfMyXrQ	38
Entertainment	Y6T2Rkhm4DE	31
Sports	tfQR4YUmRaU	6
Sports	LByE6QYa7I4	8
People_Blogs	VsnWOlNLpnk	7
Travel_Events	GTSNLgJVuqg	82
People_Blogs	qQrPweKHkuE	6
Education	EKBcr6lwO0o	64
Travel_Events	xB_yLnCK6a8	5
Gaming	7JcJQxKYmeo	45
Entertainment	4mFmRgkfjfQ	21
Gaming	Ze8pkCkXXIw	16
Education	x8jDXBJTSpQ	132
Gaming	NagqFoCwMVs	41
Film_Animation	bhr-TrH2H94	16
Sports	vP15UWA0tNc	10
Travel_Events	oLungrb-feE	4
Gaming	euUYpo3wrvo	29
Travel_Events	o5hAbYUYN78	106
Entertainment	gsLGm51LYaI	29
People_Blogs	874tzml-dSw	58
Science_Technology	VPVbU8rzX-E	22
Travel_Events	L3S7ueQ0PWE	42
Film_Animation	CdGf8cuqhu4	7
News_Politics	Xz1O9FKS0gw	107
Entertainment	ZS64qftIWqo	9
Entertainment	3TRPHmJR5yU	18
Science_Technology	4oMl75fPSyI	0
People_Blogs	i8VX3opHGN0	6
Entertainment	rgU4egb6cWk	26
Education	80PU79fbiqA	60
People_Blogs	9UlWq1fMML8	7
Film_Animation	GtCFxbQnPWE	0
Entertainment	8ViQ9JyBVGM	12
People_Blogs	o6lX4HudKVg	55
Pets_Animals	6DZLEwIYdr8	103
Pets_Animals	oo2F0WOziMU	11
Entertainment	dSeXCNrzrwM	2
Science_Technology	GsUa1i5QQ0g	1
Entertainment	n1VLBD19cmk	39
Travel_Events	GFLJXZFKIzU	51
Sports	H6EzWgPQm8U	5
People_Blogs	fGHXe6hMulA	11
Gaming	gP_3F2DQklY	41
Science_Technology	aycH4dZ-ztU	4
Travel_Events	gC2yO15hKkk	4
People_Blogs	XIIL5_fyZu4	2
Film_Animation	rTJPgV7xlAY	10
Film_Animation	zMGbbF49sMw	17
Travel_Events	Xb-xZj-EVO0	33
Sports	k4vsokH9_vE	21
People_Blogs	uRBiOFMBuQI	80
Gaming	ohbHhsYDrMk	50
Entertainment	uTi4N55zS8A	23
Film_Animation	QRWKaOZebFQ	1
Entertainment	8rydMLsjDto	15
Travel_Events	aetPN4XZPKs	10
Travel_Events	SJ0kTIKKo6w	60
Entertainment	2jfAd-B8WfM	223
Film_Animation	MX92HGRYn1U	38
People_Blogs	uB2o7X1ZRHQ	5
People_Blogs	NgWVhL2iouk	60
Education	v5QhHxh0n30	94
Film_Animation	ozcJDLx-Rf0	0
Entertainment	aOiFVLtQKF4	17
Entertainment	SgN52IgtZXI	1
Travel_Events	IYaaErV3Lu0	197
People_Blogs	NKIt-xq6mM4	1
People_Blogs	HnMg8LG4-YI	33
Entertainment	zItq8E2sBVI	10
People_Blogs	YZRn97Ckq_c	237
Autos_Vehicles	8ZZmeSHy_k4	15
Entertainment	dEDAT6esx1U	21
People_Blogs	34_qaHCQ1nU	17
Travel_Events	C3EWKMWevLU	105
News_Politics	vP95O-53OCg	37
Entertainment	3z-O7Uyx22Y	28
Travel_Events	fspxEtwdeeU	96
People_Blogs	IIghdCLSwGg	66
Sports	OC8I70ySoCU	31
People_Blogs	gCkwdsEm7oA	33
People_Blogs	sKqOr7JhG5M	47
Travel_Events	LtBFbvENglI	65
Gaming	aggbf3DP8hc	5
Entertainment	r3zjzCabd_Q	61
Entertainment	t59onHD1ndU	18
People_Blogs	515-bIDUndw	17
Gaming	jlM_k0uKXTc	43
Pets_Animals	9_XPYtyiMWE	3
Travel_Events	bA0ro9gGgR0	173
Entertainment	z0HHlzv1E8E	11
Education	o2rEdg0lN7U	4
People_Blogs	JOMp6mK3gOk	38
People_Blogs	ayxO-8ewp_Q	29
Travel_Events	uTFVZERn98E	147
Travel_Events	RzjAXWDgXT0	1
Pets_Animals	yi6uwKcE7cY	1
Gaming	xveaWbYFQgk	30
Entertainment	jxpKa1Dk37w	5
Travel_Events	1nRA9mzpQW4	134
Gaming	lfwHIQdBs6A	22
People_Blogs	mb6LCT9Ewfw	130
Travel_Events	HLS4Jw_Di8w	1
People_Blogs	4Y5TQ2O8o0E	47
People_Blogs	nGXmQGtmBTE	20
Travel_Events	szT1jccSj3I	68
Entertainment	Tfk2BHCrNOM	3
Entertainment	d1lic4BRPdo	12
Gaming	U4dr-Ixkjfo	12
Autos_Vehicles	f2vpuTU7sio	59
Autos_Vehicles	6S9aKLTOoIs	106
Education	cpMcl3TrT0s	41
Travel_Events	-sxcFArxk_8	18
Travel_Events	SAK8mSqyu0c	59
People_Blogs	32kBytuvRig	27
Travel_Events	JdKuzq8mBqM	17
Film_Animation	F2F7iXY7FVI	276
People_Blogs	YAWy4LjS4Fc	155
Travel_Events	OQQ46JZ2b1o	26
Entertainment	RtSKBo8woSQ	242
Science_Technology	2XLPBKxn6Bo	77
Entertainment	irxWeGNDMVo	5
People_Blogs	WHncaEJVZco	1
Travel_Events	T0DNBJT6_dk	177
Pets_Animals	AT7_Kbwjrcw	103
Entertainment	Ii5OJ7_6UpM	62
Travel_Events	_kdVbteuA-k	60
Gaming	CkHMDmr0gdw	7
People_Blogs	k76E-At9bcM	12
Travel_Events	sj4iFUb0drU	15
Travel_Events	kJmwqwVajLg	163
People_Blogs	FIXIR6PsAuE	7
People_Blogs	io6kGFw41nM	1
People_Blogs	vlP8-kFHfbk	31
Autos_Vehicles	-gcJDgOkkGU	14
Travel_Events	ZfFu1O92Hg0	203
News_Politics	AmRbdECTroI	89
Travel_Events	4cXlMqFtjA4	91
News_Politics	oFbRVVv4yM8	40
Entertainment	uzmnLARim9U	3
Film_Animation	uFry4IGM-2U	4
Autos_Vehicles	FkDGxjxM5tY	138
Entertainment	LWI8t228-4Y	105
Travel_Events	sMQu4b48g9A	114
Travel_Events	8G0zoVm3NOw	94
Travel_Events	Erj8aw_sGvg	4
Comedy	kkzv64-nLmU	382
Entertainment	SI-ornpUq3M	80
Gaming	HhjuxVzhw5A	37
Travel_Events	J3Xef3E3aTQ	147
Entertainment	eTlFhufxzhk	51
People_Blogs	yuS4Ak95TSY	42
Film_Animation	wRn0mdtnPyA	29
Travel_Events	gSSOnHd90kA	194
Travel_Events	rgsXBdOC5Eo	376
Travel_Events	Kdd4PBRG_n4	19
People_Blogs	W07fIv3prAo	5
Film_Animation	Z3YxvIIYmlY	1
Entertainment	AneGDWM-leg	9
Sports	WdwI3DwYYBo	38
Pets_Animals	hBOMmGLthJA	12
Howto_Style	2pSRXyqi0ms	67
People_Blogs	5cbD8t8h3go	110
Gaming	F8M1Q0oXXxs	7
People_Blogs	ysOhw3KpfFo	71
Pets_Animals	11b11WaXULw	21
Education	zK5WcXdbE00	239
People_Blogs	rYo3Zl2gdwc	30
Travel_Events	TFZu-9igt1o	49
People_Blogs	kVIVt8fwohs	7
Entertainment	meH28QQiLz4	14
Entertainment	RTJIqGrBs_M	57
Entertainment	Lj9z0AHr6ig	36
Film_Animation	krd4jacPk5g	6
Entertainment	QOB9nfJi2jc	0
Education	j7eMRAyCUxU	2
People_Blogs	uPdwhDC0f8E	65
People_Blogs	9a6LG3fXeDQ	36
Film_Animation	okOvkhP7ZSY	4
Entertainment	wca6zAY2j2s	14
Gaming	iDfsGX5pCHk	2
Pets_Animals	NEUBl7MmuRs	40
People_Blogs	ZSz25R5x9S8	15
Gaming	4XeA5YBBtU4	5
Sports	jJA33YwhBBM	18
Gaming	JipE_7cWnBs	168
Travel_Events	duz6VR2sQvA	44
Travel_Events	7r4232rrX_U	198
People_Blogs	k2kbN_Khg-0	106
People_Blogs	BOMn-vRua9M	3
